Dialect,Domanda,Risposta
full,x,"Dopu chi pubblicaru atri du aibum live (A Real Live One e A Real Dead One), lu cantanti Bruce Dickinson niscìo di lu ruppu pi' farisi un progetto solista, pirciò lu so postu fu pigghiatu di Blaze Bayley, ca sonava nta na bann chiamata Wolfsbane. Lu primo discu cu stu cantante fu The X Factor (Lu fattori ìcchise), ca niscìò nta l'annu 1995. A li vecchi fan stu discu un ci piacio, sia pi Bayley, sia picchì lu stile si fici chiù cupu e li canzuna chiù longhe. Stu periodo fu lu chiù tinto pi' la bann, chi facìa seimpre concerti nta lu munno, ma li so dischi un piacìano chiù a nuddhu. Puru lu discu dopu, Virtual XI (Virtuali unnici) unn'avio successu e fu consideratu comu lu peggiu album chi ficiro mai."
full,x,"Cci ponnu èssiri macari escurzioni tèrmichi giurnalieri veru marcati, ma idde sunnu strittamenti lijàti â dirizzioni dû ventu (pi scanciu a l'altirnanza di luci e scuru). L'arcipèlagu di Vestmannaeyjar, ca s'attrova arrassu dâ costa miridiunali, è la zona cû clima cchiù oceànicu: nnô mmjernu la timpiratura mìnima media è di -1° C, ma la màssima media nun acchiana supra li 2° C. Cca sunnu veru frichenti li jorna di forti ventu cu nevischiu: la nivi cadi spissu, ma giniralmenti nun cc'arrèstanu granni quantitati (nun chiossai di 15-20 cm). L'astati mmeci è veru chiuvusa e frisca. N Islannia cc'è na trina di parchi nazziunali:
Cchiù di ottanta sunnu li arii di prutizzioni di tipu sparaggiu: parchi, munumenti naturali, riservi paisaggìstichi e rifuggî faunìstichi. Nô nurdest s'attrova unu di l'ùrtimi tirritorî sarvaggî di l'Europa cu acedda assai e renni (mpurtati dâ Nurveggia, ma ô statu bradu)."
full,x,"L'Islannia arrimasi nnipinnenti pi tri sèculi, vinennu appoi cunchistata dâ Nurveggia prima (ntô 1262) e dâ Danimarca appoi (ntô 1380), pi effettu di l'unioni ntrô regnu di Nurveggia e lu regnu di Danimarca, suttâ direzzioni di chist'ùrtimu. A l'Islannia vìnniru arricanusciuti putiri limitati ntô 1874, e ntô 1918 cci vinni ricanusciuta na nnipinnenza simili a un prutetturatu cu suvranitati supra materî locali, mentri li relazzioni cu l'èstiru e la difisa rimàsiru ntê putiri di l'autoritati danisi, e lu suvranu danisi rimasi capu di statu nzinu a lu 1944, quannu fu funnata la ripùbblica. La paci di Kiel cunsacràu (ntô 1814) ulteriurmenti la sovranitati danisi, mentri lu paisi di orìggini (la Norveggia), macari sutta lu cuntrollu dâ Svezzia, attruvàu na via a l'innipinnenza. Ntô 1874, pi arricurdari li vecchi tradizzioni, vìnniru celibbrati li 1000 anni dâ culunizzazzioni."
full,x,"Lu novu discu, Jazz, è volutamenti spuntaneo, orientatu o rock comu l'album pricirenti, lu gruppu vulia n'album semplici, cchiù ra cumprenniri pu pubblicu, accussì ra otteneri ancuòra maggiori successu commerciali. News of the World era statu sviluppatu cumpletamenti 'n modu innipinnenti, sìenza un prudutturi ri grido ca putissi oscurari i meriti ru gruppu. Pi lu nove album, lu gruppu immece decisi ri chiamari arrieri Roy Thomas Baker, già prudutturi 'n passatu ru famusu A Night at the Opera. N'avutru canciamentu fu chiddu ri registrari tra Svìzzira e Francia immeci ca 'n patria, pi sfuggiri a lu fiscu britannicu. Oltri a lu criscenti successu ru gruppu, puru i scannali ca circonnavanu lu gruppu aumintarunu 'n maniera esponenziali."
full,x,"If You Can't Beat Them è n'avutra ri cumposizioni hard rock ri John Deacon e unu ri brani preferiti pi li esibizzioni live ru gruppu na fini ri l'anni sittanta. Si tratta ri na ri pochi canzuni ri Deacon runni May sona tutti i parti ri chitarra e ca cunteni un assulu chitarristico ri cchiù ri dui minuti ri chitarra, unu ri cchiù luònghi 'n na canzuni ri Queen. A canzuni vinni cumposta ra Freddie Mercury, pi li fan. A strofa «we'll sing to you in Japanese» è un riferimentu o branu Teo Torriatte (Let Us Cling Together) ri May, prisenti na l'album A Day at the Races. L'idea ru riff ri chitarra 'n parallelu vinni poi riutilizzata na canzuni “The Hitman” na l'album Innuenno."
full,x,"Baudrillard pinzava videmma, comu na picca di post-strutturalisti, ca la cumprinzioni veni viiculata cu sistema di li signa ca travagghianu nzèmmula. Sichennu lu linguista strutturalista Ferdinann di Saussure, Baudrillard addicchiaò ca pi iddu lu significatu è basatu supra a na mancanza (ergu ""àrvulu"" sta a significari ""àrvulu"" no pi zoccu la palora dici, ma pi zoccu la palora nun dici comu p'asempiu ""pisci"", ""stidda"", ""suli"" ecc.). Nfatti, iddu virìa lu significatu assai àutu-rifirinziali: uggetti, mmaggini di uggetti, palori e signa sunnu misi nta na riti di significati; lu significatu di n'uggettu è sulu cumprinzìbbili nta la sò rilazzioni a lu significatu di àutri uggetti, nta àutri palori, lu pristiggiu di na cosa si lija a vulgaritati di n'àutra. Partennu di sta basi Baudrillard custruìu tiurii ntirissanti supra la sucitati umana basati supra stu tipu di àutu-rifirinzialitati."
full,x,"Chissa è la classifica di l'attilleti chi hannu vinciutu cchiù midagghî d'oru:
Sta classifica teni cuntu dî risultati di l'Ulimpiadi dû 1906, dunni Ray Ewry vincìu dui midagghî d'oru. Ddi Jochi nun vennu pirò arricanusciuti dâ crunuluggìa ufficiali di l'Olimpiadi; sinza sti midagghî, Ray Ewry si ferma a quota 8."
full,x,"Sulu ntî l'Aprili 1997 pirò, ccu l'ajutu di lu Rapprisintanti di lu Cuvernu di li Baliari Marcel Li Got Ramis, la sò pinzata pigghiau corpu e ntî lu Giugnu di lu stissu annu si fici la I Edizzioni di li Joca: comu era giustu fu scigghiuta comu ìsula uspitanti la patria di lu funnaturi, giustu appostu la Còrsica e sparti participaru macari Madera, la Sicilia e la Sardigna. Ntî lu uttùviru 1997 a Funchal, ntî l'ìsula di Madera, vinni stabbilutu lu calannariu annuali di li Joca, ca scigghiva li sedi uspitanti nzinu a lu 2004: la II Edizzioni s'avissi fattu arreri in Còrsica, appui 'n Sicilia (1999), Madera (2000), Baliari (2001), Sardigna (2002), Azzorri (2003) e Canarii (2004)."
full,x,"Jòcura tìpici dî casinò sunnu: roulette, blackjack, chemin di fer, carribean poker, slot machine. L'agginzìi di scummisi mmeci ponnu asircitari la sô attivitati supra tuttu lu tirritoriu nazziunali. Dû dicèmmiru di 2001 foru auturizzati macari di l'agginzìi ca gistìscinu, previa appusita appruvazzioni, un jocu d'urìggini anglussassuni ca si chiama BINGO dâ sclamazzioni di un cittadinu miricanu dî primi dû 1900. Lu jocu d'azzardu è noltri di tempu diffusu attraversu sistemi quali lu Lotto, lu Totocalcio, lu Tototris, lu Superenalotto etc. Va nfini spicificatu ca li dèbbiti di jocu, ntô nostru urdinamentu civilìsticu, nun sunnu azziunàbbili judizziarmentu, obberu nun siddu nnni pò richèdiri lu paiamentu a lu Jùdici. Nfatti l'artìculu 1933 c.c. prividi ca: nun cumpiti azzioni pi lu paiamentu di un dèbbitu di jocu o di scummisa, puru siddu si tratta di un jocu o di na scummisa nun pruibbiti."
full,x,"Chistu avìa addivintatu pussìbbili pî strumenta cu tastera, di l'accurdatura cû sistema timpiratu di Andreas Werckmeister e dâ multitudini di modi sprissivi ca li nichi diffirenzi tra li vari ntirvalli dittati di lu novu timpiramentu rinnìanu pussìbbili. Duranti lu suggiornu a Weimar, Bach nizziau a travagghiari supra l'Orgelbuchlein pi Wilhelm Friedemann. Lu ""libbriceddu"" dâ mùsica urganistica avìa a cuntèniri mùsica tradizziunali cu inni dâ cresia lutèrana: lu scopu principali avìa a èssiri chiddu d'istruiri li studenti d'urganìstica. 'N rialtati lu travagghiu, sippuru nun cumpletu, svulcìu dui granni temi nta l'òpira di Bach. 'N primu locu ammustra lu talentu pâ didàttica, e 'n secunnu locu lu sô amuri pâ tradizzioni curali sia comu fòrmula 'n iddu, sia comu surgenti d'ispirazzioni."
full,x,"'N siquutu ô bruscu ditiriuràrisi dî rapporti cû Duca, Wilhelm Ernst, ca lu fici addirittura mpriggiunari pi quarchi jornu, ntô dicèmmiru di lu 1717, Bach si trasfirìu â corti di lu prìncipi Leopold d'Anhalt-Cothen, unni pigghiau sirvizziu comu mastru di cappedda, o chiuttostu, diritturi di mùsica di càmmara. Siddu è puru veru ca lu prìncipi Leopold, iddu stissu musicista e granni stimaturi dû talentu di Bach, lu pajava bonu e ci garantìa na cunziddirèvuli tulliranza supra zoccu cumpunìa o sunava p'iddu, iddu era tuttavìa calvinista e nun tullirava mùsica elabburata ntâ sô fidi. Eccu chinni la natura siculari dâ majuri parti di l'òpiri di Bach 'n stu piriodu. Li Cuncerti branniburghisi, accussì comu tanta àutra mùsica strumintali, tra cui li suites) pi viulunceddu solo, li sunati e li partiti pi viulinu solo, e li ""suites"" p'urchestra sunnu fruttu di stu piriudu. Ntô 1723, J. S."
full,x,"Rain Must Fall e My Baby Does Me, dall'album The Miracle (scritti cu Freddie Mercury)."
full,x,"Li Cohen dû Tèmpiu di Jerusalemmi, distruggiutu du' voti, assicuràrunu lu Sò cultu. Li rabbini trasmìsiru d'appressu la tradizzioni judea n finu ô jornu di oi. Lu judaismu esti unu dî cchiù antichi tradizzioni riliggiusi monuteisti ancuora pratticati oi. Li valùra e la stòria dû pòpulu judeo sunnu â surggiva di du' àutri riliggiuni abrahàmichi, lu christianìsimu e l'islàmm. Ma 'un nn'è â surggiva dû samaritanìsimu, chi esti mmeci, na tradizzioni israelita cuncurrenti, e mancu dû zuruastrìsimu, dirivàtu iddu stissu dû mazdeìsimu. Lu judaismu rivirìsci l'Otoritati suprema attraversu lu rispettu dâ Sò Liggi, rivilata a Musè (la Torah), e nun pri mmenzu di na, o cchiuassài di na, pirsuna otocràta cuomu succeri nna àvutri curturi."
full,x,"Affacciati barocchi e palazzi dû 800 s'ammìscanu a un centru stòricu d'ur ìggini àrabba ca li sprissioni cchiù vivi sunnu li setti vaneddi, la Matrici e lu Calvariu, rasti di l'anticu casteddu di l'Emiru. Mpurtanti macari lu sicintiscu Palazzu Panitteri (sedi dû Museu etno-antropològgicu) e lu Palazzu di l'Arpa (sedi dû Cumuni), la Cresia dû Carminu câ stàtua di màrmuru dâ Madonna di l'Udienza, e la Cresia di San Micheli cû fèrculu achestri n lignu di San Giorgiu ca trafiggi lu draguni. Nzinga di na pupulazzioni attenta â cultura, è luTiatru Cumunali L'Idea e la Stituzzioni Gianbecchina. Fora dû centru stòricu, arrèstanu li turri antichi di Pannolfina e Cellaru e lu furtinu di Mazzallakkar dû quali emèrginu li turri ntê suli misi d'astati quannu lu liveddu dû laco s'abbascia."
full,x,"Li Queen, doppu â furmazzioni, agghiunceru sùbbutu Keep Yourself Alive â scaletta dî cuncerti. Mercury dissi ca lu branu “era un òttimu modu pi spricari â genti cosa stàvanu facennu li Queen na ddù pirìudu”. La virsioni live cumprinnìa un versu cantatu di Roger Taylor e un so assolu di battirìa; Mercury di sòlitu cantava lu versu “all you people keep yourself alive” ô postu di “it'll take you all your time ann a money honey you'll survive”, dittu cchiù voti nnâ virsioni cuntinuta nna l'album. La canzuna fici parti dâ scaletta dû gruppu finu a li primi anni uttanta. Nnî tour dû 1980 e 1981 li Queeen sunàvanu, prima di l'accuminzata dâ canzuna, na jam session mpruvisata, poi chiudìanu cu un assolu di chitarra di Brian May, prima di chiùdiri cu finali di ""Brighton Rock"" o cu un medley di Flash (Battle Theme, Flash e The Hero)."
full,x,"Infatti si iddho avìa sempri scrivuto canzuna nta lu gruppu, unnì ni l'avìa mai cantati, lassannu la vuci a Gene Simmons o a Peter Criss. Naturalmenti lu tour fu un ranni succesu e fu considerato unu di li megghio ca ficiro, tanto chi qualchi mesi dopu niscìo Alive II, n'atru discu live, ca sta vota c'avìa puru cinco pezzi inediti (lu chiù famosu fu Rocket Ride, scrivutu e cantatu di Frehley). La fama du gruppu era accussì ranni chi, oltre a vinniri tanti dischi e a battiri li record di prisenza a li cuncerti, si criaro puru un mercatu di cosi cu loro logo, como kit pu truccu, mutanni, cappiddhi, magghietti, vini e addirittura bari e priservativi."
full,x,"Prima di finiri lu liceu ( 1922 ), vulìa studiari zûluggìa e paliuntuluggìa, ma poi sicutau li disìi di so patri scrivennusi a midicina . Sicutau li cursi all'Univirsità di Vienna, stannu â casa dî so ginituri, unni cuntinuàu a curtivari li so ntiressi zûlòggici; pi diri, circau di tèniri na scimieddha (un Cebus capucinus) ntâ so stanza. Puru prima di pigghiàrisi la lauria ( 1928 ), addivintau prima n'istrutturi e poi n'assistenti universitariu nna l'istitutu d'anatumia dû pruf. Ferdinann Hochstetter (mastru 'n mbriuluggìa e studiusu di anatumìa cumparativa). La so prima pubblicazzioni scintìfica fu un diariu di appunti e llustrazziuni supra ô cumpurtamentu dî ciàuli. Gretel, ca appoi addivintò sò mugghieri, fici scrìviri sta scrittura senza ca iddu lu sapissi e la mannau ô dutturi Oskar Heinroth. Accussì accuminzau la carrera di Lorenz."
full,x,"La bannera dâ Riggiuni è autrisì esposta pressu li seggi di l'istituzzioni, di l'òrgani, di l'istituti, nnicati ô comma 1, di l'artìculu 5, limitatamenti ê circustanzi dâ stissa dispusizzioni pricisati. 1. Ntô tirritoriu dâ Riggiuni, quannu la bannera riggiunali è esposta a lu sternu d'edifici pùbbrici secunnu quantu privistu dâ prisenti liggi, idda è asciancata dâ bannera dâ Ripùbbrica e di chidda di l'Unioni europea. 2. Ntê casi nta cui li tri banneri di cui ô comma 1 sunnu esposti nzémmula, hannu la stissa diminzioni e sunnu jissati ô stissu niveddu. La pusizzioni cintrali è risirvata â bannera dâ Ripùbbrica; la bannera di l'Unioni europea è cullucata a la sò dritta e chidda dâ Riggiuni a la sò manca. 1. Fattu sarvu quantu dispostu a l'artìculu 2, dâ liggi 5 di frivaru dû 1998, n."
full,x,"Nta l'archiviu dâ chiesa Matri di Carini si sarva l'attu di morti, ca nzemi a la littra ca lu patri Cèsari mannau a lu Re di Spagna pri dari na spiecazzioni dâ ammazzatina fatta p'addifènniri l'uniri dâ famigghia, sunnu la tistimunianza dû dilittu."
full,x,"Idda si vesti, scinni e trova nta la ntrata dui giaànti; cci abbennanu l'occhi, si la carricanu supra la spadda, e santi pedi ajutàtimi. Idda un vitti cu eranu e di unni la cunuscèvanu. Juncennu nta na ntrata, iddi cci livàru la benna; e la fìciru acchianari. Comu trasìu vitti na signura gràvita grossa: - Cummari, cci dici sta signura, vogghiu èssiri tinuta di vui.-
La cummari s'hà statu ddà, e un si mossi cchiù. Jamu ca avianu passatu chìnnici jorna, e lu maritu un vidennu a la mugghieri, cci cuminciaru a jiri li capiddi pill'aria; dicennu: ""E comu! Ah! mugghieri mia, ca cci appizzasti la vita!"". Lu pòviru maritu firriau tutta la cità circannu sempri di notti e di jornu. A li 15 jorna, dunca, sgravau la signura. Sta signura era na Principissa-fata, e fici dui beddi figghi màsculi."
full,x,"«Veni la Morti cu l'anchi torti
Lu Re sintennu diri accussì detti òrdini a li so' vascialli di nun fari nèsciri a Rusidda di dda casa; poi la fa vèniri a palazzu:
 «Comu va sta cosa, m'aviti a cuntari.»
 «Maistà, jo hê jutu a la mastra; ca nun aiu matri; aiu affacciatu nta lu pittera, e lu Riuzzu m'avi truzziatu e cci cuntau tuttu lu catùniu Ora, Maistà, m'avi a fari la grazzia, ca mi nn'avi a fari jiri a la casa.»
 «E comu ti nni vai, ca m'avi' fattu mòriri un figghiu!»
 «Nenti, jo mi nni vogghiu jiri!» e tantu fici, ca lu Re nni la fici jiri."
full,x,"La grasta di lu basilicò e' un cuntu chi fa parti dâ ricota di Giuseppi Pitrè: Fàuli, nueddi e cunti pupulari siciliani, cumprinnuta di quattru vuluma chi 'n turnu fannu parti dî vinticincu vuluma dâ Biblioteca di li tradizioni popolari siciliane. Na grasta e' un vasu or bùmmulu. Stu cuntu e abbastanti longu, na nuvina di pàggini. Vinni cuntatu a Pitrè di na figghia di Giuseppa Furia di Ficarazzi. Na vota s'arracunta ca cc'era un patri e avìa na figghia chi si chiamava Rusidda, e la mannava a la scola nni na maistra: pirchì a la casa nun avìa a nuddu. Sta maistra avìa un àstracu, chi vinìa a facciu di lu Re. Stu Re avìa un figghiu, ch'affacciava spissu spissu nta stu pitterra. Na jurnata s'attruvò a'ffacciari Rusidda e cantava nto ntô ron tò!"
full,x,"Nun truvannu nentì, si susi, e a tantuni a tantuni si 'nfila nna la cammara unn'era curcata la giuvina. Comu 'ncugna, tocca, e cci tocca ia panza. ""'Un mi tuccari, ca sugnu di lu Re."" Si ritira la manu; tocca arreri. ""T'aiu dittu: 'un mi tuccari, ca sugnu di lu Re.""
Lu Principi torna nni lu pitturi: ""Sapiti? accussì e accussì: ddà dintra cc'è 'na giuvina ca cci parrà la panza."" Dunca dumani io cci fazzu lu ritrattu, e poi
lu purtamu a lu Re.""
Lu 'nnumani, comu si sùsinu, lu pitturi cci fa lu disignu; lu Principi cci addumanna la billissima licenza. ""Vi salutu; 'ntra jorna a rrividèricci di prisenza."" 
""Quannu viniti"" cci dici lu vecchiu ""nni faciti sempri piaciri.""
Lu primu paisi chi junceru, lu pitturi finiu lu ritrattu: lu Principi si l'attaccau a lu coddu, e turnaru a lu paisi."
full,x,"» 
Lu 'nnumani appena fattu jornu: « Rigginedda , cci dici lu Riuzzu, mentri tu ti 'mmischi 'nta l'affari mei, pìgghiati zoccu vôi, chiddu chi ti pari e piaci 'nta lu palazzu, e ti nni vai.» « Riuzzu, cci arrispunni idda m'aviti a dari un misi di tempu. » « Quantu vôi. »
Idda chi fa? manna a chiama tanti manuali; muraturi, mastri d' ascia, pitturi, tapizzeri : e cci dici: « 'Ntra termini vintottu jorna vogghiu fabbricatu di tuttu puntu un palazzu, tuttu ddiffirenti di chistu; e lu vogghiu fattu 'n facci unni staju io. » A li vintisetti jorna la sira, lu palazzu fu allistutu cu tapizzarii, divani, e tutti sorti di cummuditati. A li vintinovi jorna, idda chiama lu Riuzzu e cci dici, ca la sira, si tantu l'avi a piaciri, vurrìa man ciari a tavula cu ìddu."
full,x,"Ma com'hê fari ora pri canùsciri cu e' so matri?>» E lu Cunzigghiu avi rispunnutu:
 «Sagra Curuna, finciti ca murìu, lu mittiti mmenzu la crèsia, e dati òrdini chi tutti li fìmmini di la citati vinìssiru a chiànciri: cu lu chianci megghiu di tutti, chissa e' so matri.»
'Nca lu Re accussì fici. Vinìanu tutta sorts di fìmmini; dicìanu:
 «Figghiu! figghiu!» e partìanu comu avìanu vinutu. Vinni a la fini la Cuntissima, e cul li làrimi tanti misi a pilàrisi tutta e gridari:
Lu Riuzzu, lu Cunzigghiu e tutti mìsiru a gridari:»
 «Chista è la matri! Chista è la matri!» Allura veni avanti lu Conti cu la sciabbula sfudurata e la spinci contra so soru. Ma lu Riuzzu si mettin di mmenzu e cci dici:
Accussi si maritaru ddà stissu. Cc'è na virsioni di Vaddilonga ntitulata Lu Cannileri."
full,x,"Un numiru stimatu e di comu 500.000 pirsuni a parti maggiuri di chisti eranu rifuggiati du Laos chi scapparu a causa di la Secuna Guerra di L'Innocina e di Pathet Lao. Nun significa nenti si l'urtimu cenzu ufficiali fattu ntô Siam (poi Tailannia) unni ""Lao"" era na catiguria etnica unica, dimmustrò ca mità di la pupulazzioni era ""Lao"". Comu parti di la ""Taificazzioni"" la catiguria ""Lao"" nun si cuntò cchiù e oggi nun è abbastanza chiaru di quali nummuru è fatta la pupulazzioni di origgini Tai e di origgini Lao. Li laoti parranu laotu e Isan. Tutti dui hannu tanti dialetti. Lu dialettu di Vientiane fu aduttatu comu la lingua stannard di lu Laos; Nun asisti stannard pi lu dialettu di Isan, ma la maggiuranza di li so dialetti sunnu cumprinzibbili cu lu laotu di Vientiane."
full,x,"Lu nomu Laozi è n'onurìficu. Lao signìfica viniràbbili o vecchiu. Zi o Tzu traduciutu ginirarmenti cu omu, picciottu, è macari un tèrmini cinisi echivalenti di visconti, usatu comu tèrmini di rispettu pi li mastri granni; chinni, Laozi pò èssiri ginericamenti traduciutu comu lu Mastru Viniràbbili o lu Mastru Vecchiu. Lu nomu pirsunali di Laozi putissi aviri statu Li Lu e lu sò nomu di curtisìa Boyang o Dan, ca ginirarmenti signìfica mistiriusu. Laozi è puru canusciutu comu:
Câ dinastìa Tang, pi criari na cunnissioni di manera ca Laozi risurtassi un catanannu dâ famigghia mpiriali, fu onurificatu cû tìtulu di Mpiraturi di Xuanyuan (elimintaritati prufunna) e cû nomu di tempiu di Shengzu, ca signìfica Santitati o Prugginituri Saggiu."
full,x,"Al suo interno si conservano, tuttavia, due paliotti in marmo policromo di lu XVIII secolo cu i blasoni di li Ventimigghia, un elegante fonte battesimale cu due acquasantiiri in pietra lumachella realizzati durante la prima metà di lu Seicento, provenienti dalla Chiesa di Santa Eufemia e na pala d'altari, di la metà di lu 700, raffigurante San Cono Abate che conferisce lu mannato di Parroco di Sant'Eufemia e di beneficiario di la Chiesa di Sant'Iconio a lu presbitero Don Giuseppe Cannella. L'opera che merita ogni attenzione è, senza dubbio, la pregevole scultura lignea di lu Cristo crocifisso in legno di cipresso macchiato a noce, Patrono di la comunità. L'autore rimane ignoto ma si promuove l'ipotesi che lu stile e la precisione ni lu renniri conto di ogni particolari anatomico facciano pensari a la scuola di li frati cappuccini. A fiesta ru paisi iè n'onuri du SS. Crucifissu."
full,x,"Na jurnata lu figghiu di lu Re di Purtugallu trasìu nna lu jardinu, e vidennu sta biddizza strema aristau alluccutu; ma, taliànnula attintamenti, vitti ch'avìa lu cozzu spizzicatu, e chi pirciò era na pupa bedda e bona. E chi fici? iju a circari na scala, la porta nna lu jardinu, l'appuntidda a lu muru, nnà lu finistruni, e si porta la pura nna lu so palazzu. Ddà si nchiuj cu sta pupa, ci adduma na pocu di cannili, e notti e jornu si metti a prigalla addinucchiuni. Lu manciari si lu facìa pròjiri di na ngacchidda di la porta. Lassamu stari a iddu, e pigghiamu la figghia di lu Re di Spagna. La sira, quannu ijvu pi pigghiari la pupa, e nun la truvavu cchiui, si misi a chiànciri, e pistùniarisi tutta, e tiràrisi li capiddi, nsumma, a fari un gran tirrimotu."
full,x,"A diffirenza di Hobbes Locke ritinìa ca l'òmini cèdanu a lu corpu pulìticu na parti dâ sô libbirtati sulu pirchî iddu tuteli lu sô drittu â prupitati. Lu Statu nun pò pirciò lèdiri li dritti naturali, la famusa triadi vita, libbirtati e prupitati, viulannu lu pattu suciali. Lu libbiralismu è di sòlitu cunziddiratu, nzèmmula â dimucrazzìa muderna, na filiazzioni di l'Illuminismu. Nfatti iddu s'ispira a l'idiali di tulliranza, libbirtati e aguagghianza propî dû muvimentu illuminista, cuntesta li privileggi di l'aristucrazzìa e dû cleru e l'urìggini divina dû putiri dû suvranu. Monteschieu (1689-1755) ntâ sô òpira Lu Spìritu dî Liggi fissa n'àutru puntu funnamintali dâ duttrina pulìtica libbirali: la cridenza ntâ siparazzioni dî putiri (putiri liggislativu, putiri esicutivu e putiri judizziariu) comu garanzìa contra l'arbitriu dû putiri statali. Immanuel Kant esprimi lu sô cridu libbirali parrannu di libbirtati, aguagghianza e nnipinnenza comu di li princìpî c'hannu a règgiri un Statu civili."
full,x,"Filòsufi comu Karl Marx assèrvanu ca li dritti di l'omu sustinuti dî libbirali nun sunnu univirsali ma espriminu l'esiggenzi di na ditirminata classi suciali (la burghisia) 'n un ditirminatu mumentu sturicu (lu passaggiu dû fiudalèsimu a lu capitalismu). Pirciò li classi duminanti nun ricanuscinu a tutti li dritti pulìtici e sunnu pronti macari a rifiutari la libbirtati di parabbula e di sprissioni a cu va contra li sô ntiressi. L'aguagghianza furmali pruclamata dî libbirali nun avi sensu finchî pirmaninu enormi disuguagghianzi ecunòmichi: ""la libbirtati pulìtica senza aguagghianza ecunòmica è un ngannu, na frodi, na buggia/minzogna: e li travagghiatura nun vonnu buggii/minzogni."" ntê palori di nàutru cèlibbri rivuluzziunariu, l'anarchicu Michail Bakunin."
full,x,"S'attròvanu tanti asempi di stu gèniri. Lu sonu dâ «J» si cancia ô principiu di na palora, addippinnennu quali littra veni prima, p'asempiu: «aiu a jiri» si prununza /aiu agghiri/; e «un jornu» si prununza /ungnornu/.[12]
La grammàtica di Sarvaturi Camilleri [13] porta macari la littra «DD», lu sonu retruflissivu ca si senti 'n «beddu». Facirmenti sta littra rapprisenta lu sonu cchiù distintu dû sicilianu. Puru siddu rapprisenta un sonu unicamenti sicilianu, lu fattu è ca la gràfica pi stu sonu hà statu sempri na cosa disfìcili ntô senzu d'arrivari a n'accordu tra li scrittura siciliani. Si vidi spissu «DDR» e «DDH» ma la majuranza dî scrittura ùsanu (e usaru) la «DD» simpricimenti."
full,x,"La maiuranza di st'ùrtimi casi s'attròvanu ntê paisi ca hannu attiratu assai emigrati siciliani, calabbrisi, salentini duranti lu cursu dû sèculu passatu, particularmenti, li Stati Uniti d'Amèrica, lu Canada, l'Australia, l'Argintina e lu Venezzuela. Nta l'ùrtima vintina d'anni, assai siciliani e calabbrisi migraru puru nnî banni nnustriali di la parti nord di l'Italia, e videmma ntô restu di l'Europa, spiciarmenti n Girmania, Svìzzira, Francia e Belgiu. La lingua siciliana, ca diriva dû latinu vulgari, è cumpunuta di tri varianti principali (salintinu, calabbrisi centru-miridiunali, e sicilianu di Sicilia). Sta lingua nterriggiunali avi certi carattirìstichi propi ca la rènninu diversa di l'àutri lingui ca sunnu parrati ntî zoni cunfinanti. Li tratti ginirali sichenti (cu asempi ntê tri granni varianti: siclianu, calabbrisi e salintinu) sunnu accarunu di li canciamenti dû latinu ca si fìciru duranti l'evuluzzioni dâ lingua siciliana."
full,x,"I circuli esperantisti (a 'ssai di perzuni chi aderiscinu su' giuvani) si riuniscinu e fannu inizziativi i tutti i tipi parrannu esperantu. Nci su' proposti lu si usa l'esperantu comu lingua franca nta l'Unioni Europea[7] pecchì si evitarrìa lu si spenni lu 40% dlu bilancio pe traduzzioni[8], senza lu s'avvantaggia nudja nazzioni. Lu messali cattolicu fu puru traduciutu ufficialmenti in esperantu. I papi danno l'aguri i Natali e Pasca in esperanto, ntlu salutu Urbi et orbi[9]. A San Marinu l'esperantu è a lingua di l'Accademia Nternazziunali d'i Scienzi (Akademio Internacia di la Sciencoj)[10]. All'Olimpiadi di Pechinu dlu 2008 l'esperantu fu na d'i pocu lingui ufficiali p'a diffusioni d'i notizzi olimpichi[11]. S'hai traduciutu n'artìculu o hai criatu na vuci e riteni ca sia lu casu di fàrila canùsciri picchì è cumpreta n tuttu, signàlila. Naturalmenti, sunnu boni accittati suggirimenti e canciamenti chi mìgghiùranu lu travagghiu."
full,x,Signala na vuci Archiviu Talìa tutti l'articuli n vitrina
full,x,"La lingua siciliana (o lu sicilianu) è na lingua rumanza (neolatina) e mostra na granni simigghianza câ lingua taliana, essennu macari chista na lingua rumanza; assai simigghianzi avi macari cu àutri lingui appartinenti ê lingui rumanzi (Catalanu, Francisi, Corsu, Gallegu, Portughisi, Sardu, Spagnolu), ma pô mutivu dâ scularizzazioni ntô sèculu passatu dê pupulazzioni di lingua matri siciliana nnirizzata sulamenti a la lingua taliana, oggi la simigghianza cô talianu (tuscanu littirariu) è assai cchiù forti ca ntô passatu. Pri tutti ssi mutivi, la traduzzioni ""autumàtica"" è pussìbbili, ma sulu 'n parti, picchì macari ca la lingua siciliana è na lingua latina, mèritanu di èssiri suttaliniati sti tri punti:
La lingua siciliana avi tanti palori ca addirìvanu, comu ô talianu, dô latinu, ma avi macari assai palori ca addirìvanu di àutri lingui."
